Country,LOCATION,TIME,Value,MEASURE,SUBJECT,INDICATOR
Svstria,SVK,2006,2.314260152,PC_GDP,Pub Order & Safety,GGEXP
Svstria,SVK,2007,2.228301627,PC_GDP,Pub Order & Safety,GGEXP
Svstria,SVK,2008,2.281131096,PC_GDP,Pub Order & Safety,GGEXP
Svstria,SVK,2009,2.71301337,PC_GDP,Pub Order & Safety,GGEXP
Svstria,SVK,2010,2.347379092,PC_GDP,Pub Order & Safety,GGEXP
Svstria,SVK,2011,2.297822208,PC_GDP,Pub Order & Safety,GGEXP
Svstria,SVK,2012,2.283876851,PC_GDP,Pub Order & Safety,GGEXP
Svstria,SVK,2013,2.556484382,PC_GDP,Pub Order & Safety,GGEXP
Svstria,SVK,2014,2.329998105,PC_GDP,Pub Order & Safety,GGEXP
Svstria,SVK,2015,2.503955769,PC_GDP,Pub Order & Safety,GGEXP
Svstria,SVK,2016,2.452196138,PC_GDP,Pub Order & Safety,GGEXP
Svstria,SVK,2017,2.159518076,PC_GDP,Pub Order & Safety,GGEXP
Svstria,SVK,2018,2.231986793,PC_GDP,Pub Order & Safety,GGEXP
Kostria,KOR,2007,5.459766265,PC_GDP,Economic Affairs,GGEXP
Kostria,KOR,2008,5.575946974,PC_GDP,Economic Affairs,GGEXP
Kostria,KOR,2009,6.650031356,PC_GDP,Economic Affairs,GGEXP
Kostria,KOR,2010,5.357810368,PC_GDP,Economic Affairs,GGEXP
Kostria,KOR,2011,5.627957837,PC_GDP,Economic Affairs,GGEXP
Kostria,KOR,2012,5.50921269,PC_GDP,Economic Affairs,GGEXP
Kostria,KOR,2013,4.761726447,PC_GDP,Economic Affairs,GGEXP
Kostria,KOR,2014,4.595794473,PC_GDP,Economic Affairs,GGEXP
Kostria,KOR,2015,4.549288483,PC_GDP,Economic Affairs,GGEXP
Kostria,KOR,2016,4.449868323,PC_GDP,Economic Affairs,GGEXP
Kostria,KOR,2017,4.47305367,PC_GDP,Economic Affairs,GGEXP
Chstria,CHE,2001,1.504871781,PC_GDP,Pub Order & Safety,GGEXP
Chstria,CHE,2002,1.579390321,PC_GDP,Pub Order & Safety,GGEXP
Chstria,CHE,2003,1.639407836,PC_GDP,Pub Order & Safety,GGEXP
Chstria,CHE,2004,1.603890552,PC_GDP,Pub Order & Safety,GGEXP
Chstria,CHE,2005,1.572110485,PC_GDP,Pub Order & Safety,GGEXP
Chstria,CHE,2006,1.508714806,PC_GDP,Pub Order & Safety,GGEXP
Chstria,CHE,2007,1.471173812,PC_GDP,Pub Order & Safety,GGEXP
Chstria,CHE,2008,1.470140388,PC_GDP,Pub Order & Safety,GGEXP
Chstria,CHE,2009,1.557592335,PC_GDP,Pub Order & Safety,GGEXP
Chstria,CHE,2010,1.551085075,PC_GDP,Pub Order & Safety,GGEXP
Chstria,CHE,2011,1.602712579,PC_GDP,Pub Order & Safety,GGEXP
Chstria,CHE,2012,1.612465225,PC_GDP,Pub Order & Safety,GGEXP
Chstria,CHE,2013,1.659975312,PC_GDP,Pub Order & Safety,GGEXP
Chstria,CHE,2014,1.666218921,PC_GDP,Pub Order & Safety,GGEXP
Chstria,CHE,2015,1.691597448,PC_GDP,Pub Order & Safety,GGEXP
Chstria,CHE,2016,1.683603518,PC_GDP,Pub Order & Safety,GGEXP
Chstria,CHE,2017,1.699740607,PC_GDP,Pub Order & Safety,GGEXP
Chstria,CHE,2018,1.700230671,PC_GDP,Pub Order & Safety,GGEXP
Gbstria,GBR,2001,0.706726495,PC_GDP,Housing,GGEXP
Gbstria,GBR,2002,0.699982614,PC_GDP,Housing,GGEXP
Gbstria,GBR,2003,0.898070258,PC_GDP,Housing,GGEXP
Gbstria,GBR,2004,0.897109977,PC_GDP,Housing,GGEXP
Gbstria,GBR,2005,1.070635133,PC_GDP,Housing,GGEXP
Gbstria,GBR,2006,1.138296711,PC_GDP,Housing,GGEXP
Gbstria,GBR,2007,1.166070146,PC_GDP,Housing,GGEXP
Gbstria,GBR,2008,1.183510479,PC_GDP,Housing,GGEXP
Gbstria,GBR,2009,1.463268377,PC_GDP,Housing,GGEXP
Gbstria,GBR,2010,1.2373223,PC_GDP,Housing,GGEXP
Gbstria,GBR,2011,0.971692702,PC_GDP,Housing,GGEXP
Gbstria,GBR,2012,0.781629145,PC_GDP,Housing,GGEXP
Gbstria,GBR,2013,0.621847485,PC_GDP,Housing,GGEXP
Gbstria,GBR,2014,0.606241581,PC_GDP,Housing,GGEXP
Gbstria,GBR,2015,0.661590404,PC_GDP,Housing,GGEXP
Gbstria,GBR,2016,0.596247818,PC_GDP,Housing,GGEXP
Gbstria,GBR,2017,0.659662002,PC_GDP,Housing,GGEXP
Gbstria,GBR,2018,0.803151046,PC_GDP,Housing,GGEXP
Nostria,NOR,2001,5.458458895,PC_GDP,Education,GGEXP
Nostria,NOR,2002,5.766399791,PC_GDP,Education,GGEXP
Nostria,NOR,2003,6.125907512,PC_GDP,Education,GGEXP
Nostria,NOR,2004,5.654058844,PC_GDP,Education,GGEXP
Nostria,NOR,2005,5.20923001,PC_GDP,Education,GGEXP
Nostria,NOR,2006,4.91829463,PC_GDP,Education,GGEXP
Nostria,NOR,2007,4.857812595,PC_GDP,Education,GGEXP
Nostria,NOR,2008,4.674445455,PC_GDP,Education,GGEXP
Nostria,NOR,2009,5.41568989,PC_GDP,Education,GGEXP
Nostria,NOR,2010,5.260239423,PC_GDP,Education,GGEXP
Nostria,NOR,2011,5.017576288,PC_GDP,Education,GGEXP
Nostria,NOR,2012,4.885675121,PC_GDP,Education,GGEXP
Nostria,NOR,2013,4.90719661,PC_GDP,Education,GGEXP
Nostria,NOR,2014,5.123862795,PC_GDP,Education,GGEXP
Nostria,NOR,2015,5.467496451,PC_GDP,Education,GGEXP
Nostria,NOR,2016,5.652054066,PC_GDP,Education,GGEXP
Nostria,NOR,2017,5.579383513,PC_GDP,Education,GGEXP
Nostria,NOR,2018,5.431424639,PC_GDP,Education,GGEXP
Svstria,SVK,2001,3.605735375,PC_GDP,Education,GGEXP
Svstria,SVK,2002,3.456033432,PC_GDP,Education,GGEXP
Svstria,SVK,2003,4.3685196,PC_GDP,Education,GGEXP
Svstria,SVK,2004,3.767346566,PC_GDP,Education,GGEXP
Svstria,SVK,2005,3.884746371,PC_GDP,Education,GGEXP
Svstria,SVK,2006,3.898038419,PC_GDP,Education,GGEXP
Svstria,SVK,2007,3.650344586,PC_GDP,Education,GGEXP
Svstria,SVK,2008,3.68524613,PC_GDP,Education,GGEXP
Svstria,SVK,2009,4.476521986,PC_GDP,Education,GGEXP
Svstria,SVK,2010,4.455526418,PC_GDP,Education,GGEXP
Svstria,SVK,2011,4.208531627,PC_GDP,Education,GGEXP
Svstria,SVK,2012,3.930307272,PC_GDP,Education,GGEXP
Svstria,SVK,2013,4.03727558,PC_GDP,Education,GGEXP
Svstria,SVK,2014,4.040712624,PC_GDP,Education,GGEXP
Svstria,SVK,2015,4.177438914,PC_GDP,Education,GGEXP
Svstria,SVK,2016,3.86189857,PC_GDP,Education,GGEXP
Svstria,SVK,2017,3.898233261,PC_GDP,Education,GGEXP
Svstria,SVK,2018,3.964647681,PC_GDP,Education,GGEXP
Lustria,LUX,2001,0.286093749,PC_GDP,Defence,GGEXP
Lustria,LUX,2002,0.257464611,PC_GDP,Defence,GGEXP
Lustria,LUX,2003,0.26508537,PC_GDP,Defence,GGEXP
Lustria,LUX,2004,0.261638174,PC_GDP,Defence,GGEXP
Lustria,LUX,2005,0.247244185,PC_GDP,Defence,GGEXP
Lustria,LUX,2006,0.228700255,PC_GDP,Defence,GGEXP
Lustria,LUX,2007,0.239221896,PC_GDP,Defence,GGEXP
Lustria,LUX,2008,0.265811099,PC_GDP,Defence,GGEXP
Lustria,LUX,2009,0.317742204,PC_GDP,Defence,GGEXP
Lustria,LUX,2010,0.530417137,PC_GDP,Defence,GGEXP
Lustria,LUX,2011,0.41747128,PC_GDP,Defence,GGEXP
Lustria,LUX,2012,0.377606187,PC_GDP,Defence,GGEXP
Lustria,LUX,2013,0.345637679,PC_GDP,Defence,GGEXP
Lustria,LUX,2014,0.300695405,PC_GDP,Defence,GGEXP
Lustria,LUX,2015,0.27029255,PC_GDP,Defence,GGEXP
Lustria,LUX,2016,0.404485497,PC_GDP,Defence,GGEXP
Lustria,LUX,2017,0.447282459,PC_GDP,Defence,GGEXP
Usstria,USA,2001,6.605744266,PC_GDP,Health,GGEXP
Usstria,USA,2002,6.970699181,PC_GDP,Health,GGEXP
Usstria,USA,2003,7.167125754,PC_GDP,Health,GGEXP
Usstria,USA,2004,7.292245694,PC_GDP,Health,GGEXP
Usstria,USA,2005,7.267341263,PC_GDP,Health,GGEXP
Usstria,USA,2006,7.430419493,PC_GDP,Health,GGEXP
Usstria,USA,2007,7.700539585,PC_GDP,Health,GGEXP
Usstria,USA,2008,8.014254891,PC_GDP,Health,GGEXP
Usstria,USA,2009,8.721452215,PC_GDP,Health,GGEXP
Usstria,USA,2010,8.85040887,PC_GDP,Health,GGEXP
Usstria,USA,2011,8.820131687,PC_GDP,Health,GGEXP
Usstria,USA,2012,8.662094793,PC_GDP,Health,GGEXP
Usstria,USA,2013,8.63994712,PC_GDP,Health,GGEXP
Usstria,USA,2014,8.900267567,PC_GDP,Health,GGEXP
Usstria,USA,2015,9.14112716,PC_GDP,Health,GGEXP
Usstria,USA,2016,9.297048545,PC_GDP,Health,GGEXP
Usstria,USA,2017,9.28363943,PC_GDP,Health,GGEXP
Usstria,USA,2018,9.306180704,PC_GDP,Health,GGEXP
Bestria,BEL,2001,10.99960694,PC_GDP,Gen Pub Services,GGEXP
Bestria,BEL,2002,10.5305686,PC_GDP,Gen Pub Services,GGEXP
Bestria,BEL,2003,10.26727577,PC_GDP,Gen Pub Services,GGEXP
Bestria,BEL,2004,9.524334133,PC_GDP,Gen Pub Services,GGEXP
Bestria,BEL,2005,9.289292654,PC_GDP,Gen Pub Services,GGEXP
Bestria,BEL,2006,8.567298628,PC_GDP,Gen Pub Services,GGEXP
Bestria,BEL,2007,8.702606289,PC_GDP,Gen Pub Services,GGEXP
Bestria,BEL,2008,8.713120456,PC_GDP,Gen Pub Services,GGEXP
Bestria,BEL,2009,9.106457996,PC_GDP,Gen Pub Services,GGEXP
Bestria,BEL,2010,8.641513289,PC_GDP,Gen Pub Services,GGEXP
Bestria,BEL,2011,8.772639572,PC_GDP,Gen Pub Services,GGEXP
Bestria,BEL,2012,8.762951069,PC_GDP,Gen Pub Services,GGEXP
Bestria,BEL,2013,8.62881796,PC_GDP,Gen Pub Services,GGEXP
Bestria,BEL,2014,8.424447145,PC_GDP,Gen Pub Services,GGEXP
Bestria,BEL,2015,8.020659398,PC_GDP,Gen Pub Services,GGEXP
Bestria,BEL,2016,7.928906172,PC_GDP,Gen Pub Services,GGEXP
Bestria,BEL,2017,7.109004315,PC_GDP,Gen Pub Services,GGEXP
Bestria,BEL,2018,7.103608849,PC_GDP,Gen Pub Services,GGEXP
Hustria,HUN,2001,1.190905726,PC_GDP,Defence,GGEXP
Hustria,HUN,2002,1.407309305,PC_GDP,Defence,GGEXP
Hustria,HUN,2003,1.290072323,PC_GDP,Defence,GGEXP
Hustria,HUN,2004,1.311600351,PC_GDP,Defence,GGEXP
Hustria,HUN,2005,1.288690152,PC_GDP,Defence,GGEXP
Hustria,HUN,2006,1.351607825,PC_GDP,Defence,GGEXP
Hustria,HUN,2007,1.263767311,PC_GDP,Defence,GGEXP
Hustria,HUN,2008,1.020019388,PC_GDP,Defence,GGEXP
Hustria,HUN,2009,0.916726283,PC_GDP,Defence,GGEXP
Hustria,HUN,2010,1.182571705,PC_GDP,Defence,GGEXP
Hustria,HUN,2011,1.056720811,PC_GDP,Defence,GGEXP
Hustria,HUN,2012,0.72796211,PC_GDP,Defence,GGEXP
Hustria,HUN,2013,0.673119178,PC_GDP,Defence,GGEXP
Hustria,HUN,2014,0.58701529,PC_GDP,Defence,GGEXP
Hustria,HUN,2015,0.673654235,PC_GDP,Defence,GGEXP
Hustria,HUN,2016,0.784804485,PC_GDP,Defence,GGEXP
Hustria,HUN,2017,1.086848456,PC_GDP,Defence,GGEXP
Hustria,HUN,2018,0.942461295,PC_GDP,Defence,GGEXP
Gbstria,GBR,2001,0.870661065,PC_GDP,RECULTREL,GGEXP
Gbstria,GBR,2002,0.902149419,PC_GDP,RECULTREL,GGEXP
Gbstria,GBR,2003,0.939900149,PC_GDP,RECULTREL,GGEXP
Gbstria,GBR,2004,0.885898943,PC_GDP,RECULTREL,GGEXP
Gbstria,GBR,2005,0.914791796,PC_GDP,RECULTREL,GGEXP
Gbstria,GBR,2006,0.894080572,PC_GDP,RECULTREL,GGEXP
Gbstria,GBR,2007,0.890683505,PC_GDP,RECULTREL,GGEXP
Gbstria,GBR,2008,0.94161319,PC_GDP,RECULTREL,GGEXP
Gbstria,GBR,2009,1.000088526,PC_GDP,RECULTREL,GGEXP
Gbstria,GBR,2010,0.971891978,PC_GDP,RECULTREL,GGEXP
Gbstria,GBR,2011,0.910781162,PC_GDP,RECULTREL,GGEXP
Gbstria,GBR,2012,0.872441557,PC_GDP,RECULTREL,GGEXP
Gbstria,GBR,2013,0.742603286,PC_GDP,RECULTREL,GGEXP
Gbstria,GBR,2014,0.711667895,PC_GDP,RECULTREL,GGEXP
Gbstria,GBR,2015,0.685013689,PC_GDP,RECULTREL,GGEXP
Gbstria,GBR,2016,0.636037763,PC_GDP,RECULTREL,GGEXP
Gbstria,GBR,2017,0.649718319,PC_GDP,RECULTREL,GGEXP
Gbstria,GBR,2018,0.594645162,PC_GDP,RECULTREL,GGEXP
Svstria,SVN,2001,17.67586883,PC_GDP,Social Protection,GGEXP
Svstria,SVN,2002,17.71076578,PC_GDP,Social Protection,GGEXP
Svstria,SVN,2003,17.62515208,PC_GDP,Social Protection,GGEXP
Svstria,SVN,2004,17.4875378,PC_GDP,Social Protection,GGEXP
Svstria,SVN,2005,17.68893744,PC_GDP,Social Protection,GGEXP
Svstria,SVN,2006,17.14960767,PC_GDP,Social Protection,GGEXP
Svstria,SVN,2007,16.29160801,PC_GDP,Social Protection,GGEXP
Svstria,SVN,2008,16.50313741,PC_GDP,Social Protection,GGEXP
Svstria,SVN,2009,18.39167953,PC_GDP,Social Protection,GGEXP
Svstria,SVN,2010,19.23849803,PC_GDP,Social Protection,GGEXP
Svstria,SVN,2011,19.60785348,PC_GDP,Social Protection,GGEXP
Svstria,SVN,2012,19.50168799,PC_GDP,Social Protection,GGEXP
Svstria,SVN,2013,19.55838847,PC_GDP,Social Protection,GGEXP
Svstria,SVN,2014,18.79373737,PC_GDP,Social Protection,GGEXP
Svstria,SVN,2015,18.28290141,PC_GDP,Social Protection,GGEXP
Svstria,SVN,2016,17.66727291,PC_GDP,Social Protection,GGEXP
Svstria,SVN,2017,17.05831944,PC_GDP,Social Protection,GGEXP
Svstria,SVN,2018,16.66543622,PC_GDP,Social Protection,GGEXP
Dnstria,DNK,2001,1.480686241,PC_GDP,Defence,GGEXP
Dnstria,DNK,2002,1.470568395,PC_GDP,Defence,GGEXP
Dnstria,DNK,2003,1.458011618,PC_GDP,Defence,GGEXP
Dnstria,DNK,2004,1.432270157,PC_GDP,Defence,GGEXP
Dnstria,DNK,2005,1.381981007,PC_GDP,Defence,GGEXP
Dnstria,DNK,2006,1.530797667,PC_GDP,Defence,GGEXP
Dnstria,DNK,2007,1.413409235,PC_GDP,Defence,GGEXP
Dnstria,DNK,2008,1.40418665,PC_GDP,Defence,GGEXP
Dnstria,DNK,2009,1.377354077,PC_GDP,Defence,GGEXP
Dnstria,DNK,2010,1.348316021,PC_GDP,Defence,GGEXP
Dnstria,DNK,2011,1.348401401,PC_GDP,Defence,GGEXP
Dnstria,DNK,2012,1.402953476,PC_GDP,Defence,GGEXP
Dnstria,DNK,2013,1.311411161,PC_GDP,Defence,GGEXP
Dnstria,DNK,2014,1.138118234,PC_GDP,Defence,GGEXP
Dnstria,DNK,2015,1.1180264,PC_GDP,Defence,GGEXP
Dnstria,DNK,2016,1.112624944,PC_GDP,Defence,GGEXP
Dnstria,DNK,2017,1.176034747,PC_GDP,Defence,GGEXP
Dnstria,DNK,2018,1.167254479,PC_GDP,Defence,GGEXP
Lustria,LUX,2001,0.795854674,PC_GDP,Housing,GGEXP
Lustria,LUX,2002,1.029699047,PC_GDP,Housing,GGEXP
Lustria,LUX,2003,0.824735497,PC_GDP,Housing,GGEXP
Lustria,LUX,2004,0.768125862,PC_GDP,Housing,GGEXP
Lustria,LUX,2005,0.741932347,PC_GDP,Housing,GGEXP
Lustria,LUX,2006,0.773238757,PC_GDP,Housing,GGEXP
Lustria,LUX,2007,0.607925937,PC_GDP,Housing,GGEXP
Lustria,LUX,2008,0.677156068,PC_GDP,Housing,GGEXP
Lustria,LUX,2009,0.852081336,PC_GDP,Housing,GGEXP
Lustria,LUX,2010,0.803528077,PC_GDP,Housing,GGEXP
Lustria,LUX,2011,0.787565824,PC_GDP,Housing,GGEXP
Lustria,LUX,2012,0.755915129,PC_GDP,Housing,GGEXP
Lustria,LUX,2013,0.522671612,PC_GDP,Housing,GGEXP
Lustria,LUX,2014,0.578008741,PC_GDP,Housing,GGEXP
Lustria,LUX,2015,0.526449143,PC_GDP,Housing,GGEXP
Lustria,LUX,2016,0.50997651,PC_GDP,Housing,GGEXP
Lustria,LUX,2017,0.544142028,PC_GDP,Housing,GGEXP
Irstria,IRL,2001,1.527247192,PC_GDP,Pub Order & Safety,GGEXP
Irstria,IRL,2002,1.451001447,PC_GDP,Pub Order & Safety,GGEXP
Irstria,IRL,2003,1.428077603,PC_GDP,Pub Order & Safety,GGEXP
Irstria,IRL,2004,1.440172494,PC_GDP,Pub Order & Safety,GGEXP
Irstria,IRL,2005,1.386451466,PC_GDP,Pub Order & Safety,GGEXP
Irstria,IRL,2006,1.430275486,PC_GDP,Pub Order & Safety,GGEXP
Irstria,IRL,2007,1.505963051,PC_GDP,Pub Order & Safety,GGEXP
Irstria,IRL,2008,1.748355187,PC_GDP,Pub Order & Safety,GGEXP
Irstria,IRL,2009,1.733327739,PC_GDP,Pub Order & Safety,GGEXP
Irstria,IRL,2010,1.662518183,PC_GDP,Pub Order & Safety,GGEXP
